0.8523,1.4533,1.5332,1.5152,0.9883,1.7185,5.2651,1.6890,2.4546,1.1825,1.1826,1.7186,2.5839,5.3340,1.8226,0.7053,1.5204,1.2541,0.9744,0.9931,0.9884,0.9523,2.8131,0.4819,0.9893,0.8483,0.4481,0.9922,0.2897
0.8564,1.3795,1.4337,1.4197,0.9902,1.8192,5.0936,1.7256,2.3805,1.3187,1.2525,1.7279,1.7167,3.2959,1.7506,1.0198,1.5532,1.2690,0.9502,1.0359,1.0069,1.0604,2.1693,0.5098,1.0323,0.8586,0.4522,1.0004,0.2967
0.8755,1.4917,1.5573,1.5547,0.9983,2.1537,5.0440,1.6597,2.4758,1.4438,1.0832,1.6158,2.3632,4.0565,2.0205,0.8550,1.5391,1.3545,0.9909,1.0554,1.0307,0.9834,2.0903,0.5252,1.0422,0.9345,0.4786,1.0039,0.2979
0.9909,1.5557,1.5608,1.6193,1.0375,1.9207,5.3494,1.6630,2.5870,1.2346,0.9599,1.4932,2.7994,4.8325,2.2226,0.7939,1.5439,1.4287,1.0337,1.0771,1.0740,1.0231,2.4552,0.5320,1.1477,0.9349,0.4660,1.0184,0.3532
0.9339,1.5151,1.5963,1.6178,1.0135,1.7736,5.0763,1.6502,2.5001,1.1706,1.0801,1.6365,2.5634,5.0775,2.4384,0.9512,1.4316,1.6095,1.0416,1.0430,1.0342,0.9927,1.8859,0.5041,1.0566,0.9521,0.4775,1.0234,0.3419
0.8554,1.4275,1.5402,1.5560,1.0102,2.0570,4.9115,1.6698,2.3837,1.4410,1.1702,1.6704,2.8565,4.6710,1.9988,0.6997,1.4904,1.4002,0.9743,0.9534,0.9737,0.9663,2.1155,0.4985,0.9576,0.9110,0.4769,0.9882,0.2935
0.9451,1.2570,1.3867,1.4229,1.0261,1.9191,4.5953,1.7418,2.1896,1.5267,1.2150,1.5273,2.3844,6.1667,2.0671,0.8670,1.4454,1.6444,1.0059,1.0088,1.0029,1.0524,1.7994,0.5258,1.0932,0.8640,0.4650,1.0155,0.3396
0.8231,1.4775,1.5319,1.5205,0.9925,1.7312,4.9248,1.6873,2.4930,1.1717,1.1828,1.7477,2.5378,4.7862,2.1952,0.8650,1.4373,1.4858,0.9673,1.0233,1.0019,1.0354,2.1913,0.4914,1.0108,0.9639,0.4879,0.9782,0.2855
0.9454,1.3838,1.4210,1.4860,1.0457,1.8521,4.9694,1.7220,2.3829,1.3384,1.0554,1.4605,2.9306,6.1624,2.0457,0.6980,1.5207,1.4783,1.0027,1.0535,1.0492,1.0817,2.1901,0.5295,1.1543,0.9151,0.4682,1.0267,0.3243
0.8627,1.3954,1.4310,1.4374,1.0045,2.0254,4.9658,1.7250,2.4070,1.4515,1.1919,1.6632,2.1053,3.9051,1.9649,0.9333,1.5039,1.4081,0.9980,0.9654,0.9890,1.0000,1.7308,0.5002,1.0081,0.9269,0.4731,1.0048,0.3089
1.0173,1.2947,1.4815,1.5393,1.0390,1.8947,4.5053,1.6751,2.1687,1.4635,1.1224,1.4532,2.2778,4.9934,2.2743,0.9985,1.4526,1.7566,0.9900,0.9541,1.0009,0.9378,1.4839,0.5197,1.0260,0.8653,0.4650,1.0038,0.3740
0.8814,1.2931,1.4023,1.3857,0.9882,1.8543,4.6459,1.7584,2.2738,1.4340,1.1599,1.4998,2.3880,4.5737,2.0021,0.8384,1.5041,1.5483,0.9285,0.9316,0.9488,0.9860,2.0518,0.4961,0.9141,0.9425,0.4756,0.9813,0.2937
0.9659,1.2664,1.3302,1.3580,1.0209,2.1111,4.6990,1.7814,2.2560,1.6670,1.1930,1.5108,2.4234,5.0012,1.9653,0.8110,1.4915,1.5519,0.9575,0.9697,0.9929,0.9890,1.6494,0.5160,0.9578,0.8597,0.4634,0.9915,0.3411
0.7750,1.3695,1.4973,1.4948,0.9983,1.8167,4.8379,1.6984,2.3259,1.3266,1.3176,1.8044,2.1721,3.6773,1.7485,0.8050,1.5109,1.2767,1.0063,0.9708,0.9858,0.9966,2.4207,0.5029,0.9901,0.8897,0.4741,1.0154,0.2518
0.8535,1.3920,1.4142,1.4314,1.0121,2.0832,4.9870,1.7437,2.4273,1.4966,1.3517,1.8816,1.9476,3.3621,1.9433,0.9978,1.4519,1.3961,1.0392,1.0203,1.0192,1.0264,1.5568,0.5205,1.0585,0.8793,0.4724,1.0229,0.2831
0.8451,1.3996,1.5839,1.5897,1.0036,1.9508,4.7746,1.6608,2.3244,1.3939,1.1609,1.6247,2.7965,4.4458,1.9987,0.7147,1.5002,1.4281,1.0175,1.0000,0.9944,1.0148,2.1060,0.5076,0.9703,0.9093,0.4712,1.0155,0.2811
0.9511,1.4647,1.5776,1.6056,1.0177,1.8872,4.8731,1.6540,2.4227,1.2884,0.9519,1.3943,4.3186,7.1007,1.9260,0.4460,1.6067,1.3149,0.9818,1.0041,0.9912,0.9799,2.8974,0.5181,0.9817,0.8790,0.4826,0.9924,0.3349
1.0108,1.3940,1.5067,1.5487,1.0279,1.9396,4.6789,1.6884,2.3536,1.3914,1.0363,1.4446,3.0001,6.1875,2.1905,0.7302,1.4960,1.5714,1.0268,0.9966,1.0055,0.9819,1.7858,0.5209,1.0860,0.8864,0.4881,0.9925,0.3546
0.8335,1.3636,1.4398,1.4684,1.0199,2.0018,5.0760,1.7110,2.3331,1.4681,1.3233,1.8044,2.3071,4.4005,1.9111,0.8284,1.4523,1.4016,1.0131,0.9540,0.9862,0.9935,1.8675,0.5000,0.9998,0.8725,0.4508,1.0280,0.2941
0.9678,1.4000,1.5561,1.5608,1.0030,1.9068,4.4190,1.6772,2.3481,1.3620,1.0143,1.4201,2.6589,4.5249,1.8229,0.6856,1.6405,1.3021,0.9896,1.0394,1.0130,1.0361,2.3159,0.5217,1.0499,0.8541,0.5164,0.9965,0.3333
0.8031,1.5593,1.5368,1.5222,0.9905,1.8264,5.1160,1.6947,2.6425,1.1713,1.1645,1.8158,2.1267,3.3061,1.8085,0.8504,1.5697,1.1598,0.9678,0.9616,0.9752,0.9927,2.2923,0.4864,0.9355,0.9325,0.5049,0.9961,0.2473
0.9187,1.1918,1.2586,1.3341,1.0601,1.9719,4.7672,1.8058,2.1522,1.6545,1.3818,1.6469,1.9931,4.3012,1.6844,0.8451,1.5002,1.4133,1.0367,0.9794,1.0149,0.9707,1.7337,0.4898,1.0456,0.7944,0.4428,1.0061,0.3043
0.7961,1.4457,1.5561,1.4975,0.9624,1.8481,4.8056,1.6919,2.4460,1.2784,1.2030,1.7392,1.9849,3.4074,1.9540,0.9844,1.5113,1.3516,0.9151,0.9080,0.9365,0.9190,1.8849,0.4894,0.9166,0.9562,0.4931,0.9853,0.2715
0.8844,1.3300,1.5744,1.5762,1.0012,1.7409,4.5726,1.6616,2.2099,1.3090,1.2105,1.6100,2.5573,4.1633,2.1778,0.8516,1.4454,1.6374,0.9609,0.9547,0.9977,0.9349,1.8161,0.4941,0.9556,0.9188,0.4746,0.9821,0.2911
